framework,model,input_dim,hidden_dim,num_layers,activation,precision,operator,mode,time,value,mse,baseline_f_time,baseline_grad_time
tensorflow,MLP,10,64,4,relu,float64,laplacian,forward_reverse,0.08815789222717285,0.0,0.0,0.025187969207763672,0.00043392181396484375
tensorflow,MLP,10,64,4,relu,float64,biharmonic,reverse_reverse,0.13350415229797363,0.0,0.0,0.01855301856994629,0.0001399517059326172
tensorflow,MLP,10,64,4,relu,float64,biharmonic,reverse_forward,0.13144588470458984,0.0,0.0,0.01855301856994629,0.0001399517059326172
tensorflow,MLP,10,64,4,relu,float64,biharmonic,forward_forward,0.1837778091430664,0.0,0.0,0.01855301856994629,0.0001399517059326172
tensorflow,MLP,10,64,4,relu,float64,biharmonic,forward_reverse,0.1831800937652588,0.0,0.0,0.01855301856994629,0.0001399517059326172
tensorflow,ResNet,3,64,4,tanh,float32,laplacian,reverse_reverse,0.022584199905395508,0.5977619290351868,0.0,0.04017996788024902,0.0004489421844482422
tensorflow,ResNet,3,64,4,tanh,float32,laplacian,reverse_forward,0.018805980682373047,0.5977619290351868,0.0,0.04017996788024902,0.0004489421844482422
tensorflow,ResNet,3,64,4,tanh,float32,laplacian,forward_forward,0.04618120193481445,0.5977619290351868,0.0,0.04017996788024902,0.0004489421844482422
tensorflow,ResNet,3,64,4,tanh,float32,laplacian,forward_reverse,0.04526185989379883,0.5977619290351868,0.0,0.04017996788024902,0.0004489421844482422
tensorflow,ResNet,3,64,4,tanh,float32,biharmonic,reverse_reverse,0.11420321464538574,-3.850904941558838,0.0,0.03425407409667969,0.00017213821411132812
tensorflow,ResNet,3,64,4,tanh,float32,biharmonic,reverse_forward,0.11171483993530273,-3.850904941558838,0.0,0.03425407409667969,0.00017213821411132812
tensorflow,ResNet,3,64,4,tanh,float32,biharmonic,forward_forward,0.13837313652038574,-3.850904941558838,0.0,0.03425407409667969,0.00017213821411132812
tensorflow,ResNet,3,64,4,tanh,float32,biharmonic,forward_reverse,0.1385970115661621,-3.850904941558838,0.0,0.03425407409667969,0.00017213821411132812
tensorflow,ResNet,3,64,4,tanh,float64,laplacian,reverse_reverse,0.02405691146850586,0.9825363308191299,0.0,0.04048275947570801,0.0004820823669433594
tensorflow,ResNet,3,64,4,tanh,float64,laplacian,reverse_forward,0.018822908401489258,0.9825363308191299,0.0,0.04048275947570801,0.0004820823669433594
tensorflow,ResNet,3,64,4,tanh,float64,laplacian,forward_forward,0.04619193077087402,0.9825363308191299,0.0,0.04048275947570801,0.0004820823669433594
tensorflow,ResNet,3,64,4,tanh,float64,laplacian,forward_reverse,0.04567909240722656,0.9825363308191299,0.0,0.04048275947570801,0.0004820823669433594
tensorflow,ResNet,3,64,4,tanh,float64,biharmonic,reverse_reverse,0.11708211898803711,1.9822482466697693,0.0,0.0369873046875,0.00022125244140625
tensorflow,ResNet,3,64,4,tanh,float64,biharmonic,reverse_forward,0.11359906196594238,1.9822482466697693,0.0,0.0369873046875,0.00022125244140625
tensorflow,ResNet,3,64,4,tanh,float64,biharmonic,forward_forward,0.14088988304138184,1.9822482466697693,0.0,0.0369873046875,0.00022125244140625
tensorflow,ResNet,3,64,4,tanh,float64,biharmonic,forward_reverse,0.14073586463928223,1.9822482466697693,0.0,0.0369873046875,0.00022125244140625
tensorflow,ResNet,3,64,4,relu,float32,laplacian,reverse_reverse,0.02265191078186035,0.0,0.0,0.03999590873718262,0.0004601478576660156
tensorflow,ResNet,3,64,4,relu,float32,laplacian,reverse_forward,0.017889738082885742,0.0,0.0,0.03999590873718262,0.0004601478576660156
tensorflow,ResNet,3,64,4,relu,float32,laplacian,forward_forward,0.04418778419494629,0.0,0.0,0.03999590873718262,0.0004601478576660156
tensorflow,ResNet,3,64,4,relu,float32,laplacian,forward_reverse,0.043708086013793945,0.0,0.0,0.03999590873718262,0.0004601478576660156
tensorflow,ResNet,3,64,4,relu,float32,biharmonic,reverse_reverse,0.0370938777923584,0.0,0.0,0.034945011138916016,0.00017309188842773438
tensorflow,ResNet,3,64,4,relu,float32,biharmonic,reverse_forward,0.0368800163269043,0.0,0.0,0.034945011138916016,0.00017309188842773438
tensorflow,ResNet,3,64,4,relu,float32,biharmonic,forward_forward,0.06319832801818848,0.0,0.0,0.034945011138916016,0.00017309188842773438
tensorflow,ResNet,3,64,4,relu,float32,biharmonic,forward_reverse,0.06329917907714844,0.0,0.0,0.034945011138916016,0.00017309188842773438
tensorflow,ResNet,3,64,4,relu,float64,laplacian,reverse_reverse,0.023224830627441406,0.0,0.0,0.04054903984069824,0.00045800209045410156
tensorflow,ResNet,3,64,4,relu,float64,laplacian,reverse_forward,0.0179898738861084,0.0,0.0,0.04054903984069824,0.00045800209045410156
tensorflow,ResNet,3,64,4,relu,float64,laplacian,forward_forward,0.04439878463745117,0.0,0.0,0.04054903984069824,0.00045800209045410156
tensorflow,ResNet,3,64,4,relu,float64,laplacian,forward_reverse,0.04435014724731445,0.0,0.0,0.04054903984069824,0.00045800209045410156
tensorflow,ResNet,3,64,4,relu,float64,biharmonic,reverse_reverse,0.04067087173461914,0.0,0.0,0.03400707244873047,0.00017595291137695312
tensorflow,ResNet,3,64,4,relu,float64,biharmonic,reverse_forward,0.03831911087036133,0.0,0.0,0.03400707244873047,0.00017595291137695312
tensorflow,ResNet,3,64,4,relu,float64,biharmonic,forward_forward,0.06576704978942871,0.0,0.0,0.03400707244873047,0.00017595291137695312
tensorflow,ResNet,3,64,4,relu,float64,biharmonic,forward_reverse,0.06534981727600098,0.0,0.0,0.03400707244873047,0.00017595291137695312
tensorflow,ResNet,3,64,4,tanh,float32,laplacian,reverse_reverse,0.022051095962524414,0.5106333494186401,0.0,0.04023003578186035,0.0005350112915039062
tensorflow,ResNet,3,64,4,tanh,float32,laplacian,reverse_forward,0.018457889556884766,0.5106333494186401,0.0,0.04023003578186035,0.0005350112915039062
tensorflow,ResNet,3,64,4,tanh,float32,laplacian,forward_forward,0.045426368713378906,0.5106333494186401,0.0,0.04023003578186035,0.0005350112915039062
tensorflow,ResNet,3,64,4,tanh,float32,laplacian,forward_reverse,0.044920921325683594,0.5106333494186401,0.0,0.04023003578186035,0.0005350112915039062
tensorflow,ResNet,3,64,4,tanh,float32,biharmonic,reverse_reverse,0.19811773300170898,-21.142539978027344,0.0,0.03424811363220215,0.0001747608184814453
tensorflow,ResNet,3,64,4,tanh,float32,biharmonic,reverse_forward,0.11119484901428223,-21.142539978027344,0.0,0.03424811363220215,0.0001747608184814453
tensorflow,ResNet,3,64,4,tanh,float32,biharmonic,forward_forward,0.13872313499450684,-21.142539978027344,0.0,0.03424811363220215,0.0001747608184814453
tensorflow,ResNet,3,64,4,tanh,float32,biharmonic,forward_reverse,0.13921093940734863,-21.142539978027344,0.0,0.03424811363220215,0.0001747608184814453
tensorflow,ResNet,3,64,4,tanh,float64,laplacian,reverse_reverse,0.022877931594848633,-1.253948450088501,0.0,0.041300296783447266,0.0004680156707763672
tensorflow,ResNet,3,64,4,tanh,float64,laplacian,reverse_forward,0.0190279483795166,-1.253948450088501,0.0,0.041300296783447266,0.0004680156707763672
tensorflow,ResNet,3,64,4,tanh,float64,laplacian,forward_forward,0.04563188552856445,-1.253948450088501,0.0,0.041300296783447266,0.0004680156707763672
tensorflow,ResNet,3,64,4,tanh,float64,laplacian,forward_reverse,0.04620194435119629,-1.253948450088501,0.0,0.041300296783447266,0.0004680156707763672
tensorflow,ResNet,3,64,4,tanh,float64,biharmonic,reverse_reverse,0.1145620346069336,-4.414720751345158,0.0,0.03406405448913574,0.00023603439331054688
tensorflow,ResNet,3,64,4,tanh,float64,biharmonic,reverse_forward,0.11254286766052246,-4.414720751345158,0.0,0.03406405448913574,0.00023603439331054688
tensorflow,ResNet,3,64,4,tanh,float64,biharmonic,forward_forward,0.1396479606628418,-4.414720751345158,0.0,0.03406405448913574,0.00023603439331054688
tensorflow,ResNet,3,64,4,tanh,float64,biharmonic,forward_reverse,0.13926982879638672,-4.414720751345158,0.0,0.03406405448913574,0.00023603439331054688
tensorflow,ResNet,3,64,4,relu,float32,laplacian,reverse_reverse,0.021821975708007812,0.0,0.0,0.0397341251373291,0.000469207763671875
tensorflow,ResNet,3,64,4,relu,float32,laplacian,reverse_forward,0.01772308349609375,0.0,0.0,0.0397341251373291,0.000469207763671875
tensorflow,ResNet,3,64,4,relu,float32,laplacian,forward_forward,0.04380989074707031,0.0,0.0,0.0397341251373291,0.000469207763671875
tensorflow,ResNet,3,64,4,relu,float32,laplacian,forward_reverse,0.04377603530883789,0.0,0.0,0.0397341251373291,0.000469207763671875
tensorflow,ResNet,3,64,4,relu,float32,biharmonic,reverse_reverse,0.039546966552734375,0.0,0.0,0.033833980560302734,0.00017571449279785156
tensorflow,ResNet,3,64,4,relu,float32,biharmonic,reverse_forward,0.03747701644897461,0.0,0.0,0.033833980560302734,0.00017571449279785156
tensorflow,ResNet,3,64,4,relu,float32,biharmonic,forward_forward,0.06326889991760254,0.0,0.0,0.033833980560302734,0.00017571449279785156
tensorflow,ResNet,3,64,4,relu,float32,biharmonic,forward_reverse,0.06461119651794434,0.0,0.0,0.033833980560302734,0.00017571449279785156
tensorflow,ResNet,3,64,4,relu,float64,laplacian,reverse_reverse,0.022248029708862305,0.0,0.0,0.04061412811279297,0.00048089027404785156
tensorflow,ResNet,3,64,4,relu,float64,laplacian,reverse_forward,0.018161773681640625,0.0,0.0,0.04061412811279297,0.00048089027404785156
tensorflow,ResNet,3,64,4,relu,float64,laplacian,forward_forward,0.04464221000671387,0.0,0.0,0.04061412811279297,0.00048089027404785156
tensorflow,ResNet,3,64,4,relu,float64,laplacian,forward_reverse,0.044673919677734375,0.0,0.0,0.04061412811279297,0.00048089027404785156
tensorflow,ResNet,3,64,4,relu,float64,biharmonic,reverse_reverse,0.03916501998901367,0.0,0.0,0.03396320343017578,0.00017786026000976562
tensorflow,ResNet,3,64,4,relu,float64,biharmonic,reverse_forward,0.039041996002197266,0.0,0.0,0.03396320343017578,0.00017786026000976562
tensorflow,ResNet,3,64,4,relu,float64,biharmonic,forward_forward,0.06548905372619629,0.0,0.0,0.03396320343017578,0.00017786026000976562
tensorflow,ResNet,3,64,4,relu,float64,biharmonic,forward_reverse,0.06521201133728027,0.0,0.0,0.03396320343017578,0.00017786026000976562
tensorflow,ResNet,3,64,4,tanh,float32,laplacian,reverse_reverse,0.02371692657470703,3.8471531867980957,0.0,0.04515504837036133,0.0005249977111816406
tensorflow,ResNet,3,64,4,tanh,float32,laplacian,reverse_forward,0.01993393898010254,3.8471531867980957,0.0,0.04515504837036133,0.0005249977111816406
tensorflow,ResNet,3,64,4,tanh,float32,laplacian,forward_forward,0.048539161682128906,3.8471531867980957,0.0,0.04515504837036133,0.0005249977111816406
tensorflow,ResNet,3,64,4,tanh,float32,laplacian,forward_reverse,0.04815793037414551,3.8471531867980957,0.0,0.04515504837036133,0.0005249977111816406
tensorflow,ResNet,3,64,4,tanh,float32,biharmonic,reverse_reverse,0.12694501876831055,-8.884868621826172,0.0,0.036679983139038086,0.00020003318786621094
tensorflow,ResNet,3,64,4,tanh,float32,biharmonic,reverse_forward,0.11960220336914062,-8.884868621826172,0.0,0.036679983139038086,0.00020003318786621094
tensorflow,ResNet,3,64,4,tanh,float32,biharmonic,forward_forward,0.1532881259918213,-8.884868621826172,0.0,0.036679983139038086,0.00020003318786621094
tensorflow,ResNet,3,64,4,tanh,float32,biharmonic,forward_reverse,0.16483092308044434,-8.884868621826172,0.0,0.036679983139038086,0.00020003318786621094
tensorflow,ResNet,3,64,4,tanh,float64,laplacian,reverse_reverse,0.023006916046142578,-1.1050482988357544,0.0,0.04055070877075195,0.0004780292510986328
tensorflow,ResNet,3,64,4,tanh,float64,laplacian,reverse_forward,0.019006967544555664,-1.1050482988357544,0.0,0.04055070877075195,0.0004780292510986328
tensorflow,ResNet,3,64,4,tanh,float64,laplacian,forward_forward,0.04591107368469238,-1.1050482988357544,0.0,0.04055070877075195,0.0004780292510986328
tensorflow,ResNet,3,64,4,tanh,float64,laplacian,forward_reverse,0.04609084129333496,-1.1050482988357544,0.0,0.04055070877075195,0.0004780292510986328
tensorflow,ResNet,3,64,4,tanh,float64,biharmonic,reverse_reverse,0.19960594177246094,13.322123885154724,0.0,0.03408098220825195,0.0001659393310546875
tensorflow,ResNet,3,64,4,tanh,float64,biharmonic,reverse_forward,0.11288022994995117,13.322123885154724,0.0,0.03408098220825195,0.0001659393310546875
tensorflow,ResNet,3,64,4,tanh,float64,biharmonic,forward_forward,0.14049983024597168,13.322123885154724,0.0,0.03408098220825195,0.0001659393310546875
tensorflow,ResNet,3,64,4,tanh,float64,biharmonic,forward_reverse,0.13973569869995117,13.322123885154724,0.0,0.03408098220825195,0.0001659393310546875
tensorflow,ResNet,3,64,4,relu,float32,laplacian,reverse_reverse,0.021371841430664062,0.0,0.0,0.041384220123291016,0.0004811286926269531
tensorflow,ResNet,3,64,4,relu,float32,laplacian,reverse_forward,0.017677783966064453,0.0,0.0,0.041384220123291016,0.0004811286926269531
tensorflow,ResNet,3,64,4,relu,float32,laplacian,forward_forward,0.04398798942565918,0.0,0.0,0.041384220123291016,0.0004811286926269531
tensorflow,ResNet,3,64,4,relu,float32,laplacian,forward_reverse,0.043988943099975586,0.0,0.0,0.041384220123291016,0.0004811286926269531
tensorflow,ResNet,3,64,4,relu,float32,biharmonic,reverse_reverse,0.04068875312805176,0.0,0.0,0.03499007225036621,0.00020575523376464844
tensorflow,ResNet,3,64,4,relu,float32,biharmonic,reverse_forward,0.037592172622680664,0.0,0.0,0.03499007225036621,0.00020575523376464844
tensorflow,ResNet,3,64,4,relu,float32,biharmonic,forward_forward,0.06381797790527344,0.0,0.0,0.03499007225036621,0.00020575523376464844
tensorflow,ResNet,3,64,4,relu,float32,biharmonic,forward_reverse,0.06426596641540527,0.0,0.0,0.03499007225036621,0.00020575523376464844
tensorflow,ResNet,3,64,4,relu,float64,laplacian,reverse_reverse,0.022256135940551758,0.0,0.0,0.041227102279663086,0.0004711151123046875
tensorflow,ResNet,3,64,4,relu,float64,laplacian,reverse_forward,0.018261194229125977,0.0,0.0,0.041227102279663086,0.0004711151123046875
tensorflow,ResNet,3,64,4,relu,float64,laplacian,forward_forward,0.04470682144165039,0.0,0.0,0.041227102279663086,0.0004711151123046875
tensorflow,ResNet,3,64,4,relu,float64,laplacian,forward_reverse,0.04439496994018555,0.0,0.0,0.041227102279663086,0.0004711151123046875
tensorflow,ResNet,3,64,4,relu,float64,biharmonic,reverse_reverse,0.03973197937011719,0.0,0.0,0.03366398811340332,0.00018405914306640625
tensorflow,ResNet,3,64,4,relu,float64,biharmonic,reverse_forward,0.03936195373535156,0.0,0.0,0.03366398811340332,0.00018405914306640625
tensorflow,ResNet,3,64,4,relu,float64,biharmonic,forward_forward,0.0652170181274414,0.0,0.0,0.03366398811340332,0.00018405914306640625
tensorflow,ResNet,3,64,4,relu,float64,biharmonic,forward_reverse,0.06489396095275879,0.0,0.0,0.03366398811340332,0.00018405914306640625
tensorflow,ResNet,10,64,4,tanh,float32,laplacian,reverse_reverse,0.0669717788696289,-0.7324559092521667,0.0,0.041493892669677734,0.0005309581756591797
tensorflow,ResNet,10,64,4,tanh,float32,laplacian,reverse_forward,0.061469078063964844,-0.7324559092521667,0.0,0.041493892669677734,0.0005309581756591797
tensorflow,ResNet,10,64,4,tanh,float32,laplacian,forward_forward,0.15076088905334473,-0.7324559092521667,0.0,0.041493892669677734,0.0005309581756591797
tensorflow,ResNet,10,64,4,tanh,float32,laplacian,forward_reverse,0.14955687522888184,-0.7324559092521667,0.0,0.041493892669677734,0.0005309581756591797
tensorflow,ResNet,10,64,4,tanh,float32,biharmonic,reverse_reverse,1.022630214691162,4.05783224105835,0.0,0.03343796730041504,0.0001628398895263672
tensorflow,ResNet,10,64,4,tanh,float32,biharmonic,reverse_forward,1.0974400043487549,4.05783224105835,0.0,0.03343796730041504,0.0001628398895263672
tensorflow,ResNet,10,64,4,tanh,float32,biharmonic,forward_forward,1.1966519355773926,4.05783224105835,0.0,0.03343796730041504,0.0001628398895263672
tensorflow,ResNet,10,64,4,tanh,float32,biharmonic,forward_reverse,1.1124310493469238,4.05783224105835,0.0,0.03343796730041504,0.0001628398895263672
tensorflow,ResNet,10,64,4,tanh,float64,laplacian,reverse_reverse,0.06895112991333008,-1.5440657697618008,0.0,0.0424041748046875,0.0004649162292480469
tensorflow,ResNet,10,64,4,tanh,float64,laplacian,reverse_forward,0.0634162425994873,-1.5440657697618008,0.0,0.0424041748046875,0.0004649162292480469
tensorflow,ResNet,10,64,4,tanh,float64,laplacian,forward_forward,0.15271997451782227,-1.5440657697618008,0.0,0.0424041748046875,0.0004649162292480469
tensorflow,ResNet,10,64,4,tanh,float64,laplacian,forward_reverse,0.15409088134765625,-1.5440657697618008,0.0,0.0424041748046875,0.0004649162292480469
tensorflow,ResNet,10,64,4,tanh,float64,biharmonic,reverse_reverse,1.1101586818695068,5.355401364155114,0.0,0.03370094299316406,0.00016617774963378906
tensorflow,ResNet,10,64,4,tanh,float64,biharmonic,reverse_forward,1.0270378589630127,5.355401364155114,0.0,0.03370094299316406,0.00016617774963378906
tensorflow,ResNet,10,64,4,tanh,float64,biharmonic,forward_forward,1.1987929344177246,5.355401364155114,0.0,0.03370094299316406,0.00016617774963378906
tensorflow,ResNet,10,64,4,tanh,float64,biharmonic,forward_reverse,1.1178200244903564,5.355401364155114,0.0,0.03370094299316406,0.00016617774963378906
tensorflow,ResNet,10,64,4,relu,float32,laplacian,reverse_reverse,0.06226515769958496,0.0,0.0,0.040090084075927734,0.0004572868347167969
tensorflow,ResNet,10,64,4,relu,float32,laplacian,reverse_forward,0.05842304229736328,0.0,0.0,0.040090084075927734,0.0004572868347167969
tensorflow,ResNet,10,64,4,relu,float32,laplacian,forward_forward,0.14509797096252441,0.0,0.0,0.040090084075927734,0.0004572868347167969
tensorflow,ResNet,10,64,4,relu,float32,laplacian,forward_reverse,0.1436469554901123,0.0,0.0,0.040090084075927734,0.0004572868347167969
tensorflow,ResNet,10,64,4,relu,float32,biharmonic,reverse_reverse,0.2191779613494873,0.0,0.0,0.0344998836517334,0.00017309188842773438
tensorflow,ResNet,10,64,4,relu,float32,biharmonic,reverse_forward,0.2177438735961914,0.0,0.0,0.0344998836517334,0.00017309188842773438
tensorflow,ResNet,10,64,4,relu,float32,biharmonic,forward_forward,0.3034181594848633,0.0,0.0,0.0344998836517334,0.00017309188842773438
tensorflow,ResNet,10,64,4,relu,float32,biharmonic,forward_reverse,0.3044469356536865,0.0,0.0,0.0344998836517334,0.00017309188842773438
tensorflow,ResNet,10,64,4,relu,float64,laplacian,reverse_reverse,0.06519007682800293,0.0,0.0,0.04044795036315918,0.0004811286926269531
tensorflow,ResNet,10,64,4,relu,float64,laplacian,reverse_forward,0.058190107345581055,0.0,0.0,0.04044795036315918,0.0004811286926269531
tensorflow,ResNet,10,64,4,relu,float64,laplacian,forward_forward,0.14698100090026855,0.0,0.0,0.04044795036315918,0.0004811286926269531
tensorflow,ResNet,10,64,4,relu,float64,laplacian,forward_reverse,0.14662814140319824,0.0,0.0,0.04044795036315918,0.0004811286926269531
tensorflow,ResNet,10,64,4,relu,float64,biharmonic,reverse_reverse,0.22518515586853027,0.0,0.0,0.034680843353271484,0.00016808509826660156
tensorflow,ResNet,10,64,4,relu,float64,biharmonic,reverse_forward,0.2238471508026123,0.0,0.0,0.034680843353271484,0.00016808509826660156
tensorflow,ResNet,10,64,4,relu,float64,biharmonic,forward_forward,0.3142359256744385,0.0,0.0,0.034680843353271484,0.00016808509826660156
tensorflow,ResNet,10,64,4,relu,float64,biharmonic,forward_reverse,0.31255507469177246,0.0,0.0,0.034680843353271484,0.00016808509826660156
tensorflow,ResNet,10,64,4,tanh,float32,laplacian,reverse_reverse,0.06486892700195312,-0.7179422974586487,0.0,0.03938794136047363,0.000453948974609375
tensorflow,ResNet,10,64,4,tanh,float32,laplacian,reverse_forward,0.06200075149536133,-0.7179422974586487,0.0,0.03938794136047363,0.000453948974609375
tensorflow,ResNet,10,64,4,tanh,float32,laplacian,forward_forward,0.14900612831115723,-0.7179422974586487,0.0,0.03938794136047363,0.000453948974609375
tensorflow,ResNet,10,64,4,tanh,float32,laplacian,forward_reverse,0.15009307861328125,-0.7179422974586487,0.0,0.03938794136047363,0.000453948974609375
tensorflow,ResNet,10,64,4,tanh,float32,biharmonic,reverse_reverse,1.0324299335479736,-21.134645462036133,0.0,0.034027099609375,0.00017714500427246094
tensorflow,ResNet,10,64,4,tanh,float32,biharmonic,reverse_forward,1.1001598834991455,-21.134645462036133,0.0,0.034027099609375,0.00017714500427246094
tensorflow,ResNet,10,64,4,tanh,float32,biharmonic,forward_forward,1.1957011222839355,-21.134645462036133,0.0,0.034027099609375,0.00017714500427246094
tensorflow,ResNet,10,64,4,tanh,float32,biharmonic,forward_reverse,1.1047260761260986,-21.134645462036133,0.0,0.034027099609375,0.00017714500427246094
tensorflow,ResNet,10,64,4,tanh,float64,laplacian,reverse_reverse,0.06766295433044434,1.1500566974282265,0.0,0.04130196571350098,0.00048804283142089844
tensorflow,ResNet,10,64,4,tanh,float64,laplacian,reverse_forward,0.06320309638977051,1.1500566974282265,0.0,0.04130196571350098,0.00048804283142089844
tensorflow,ResNet,10,64,4,tanh,float64,laplacian,forward_forward,0.15277528762817383,1.1500566974282265,0.0,0.04130196571350098,0.00048804283142089844
tensorflow,ResNet,10,64,4,tanh,float64,laplacian,forward_reverse,0.15273404121398926,1.1500566974282265,0.0,0.04130196571350098,0.00048804283142089844
tensorflow,ResNet,10,64,4,tanh,float64,biharmonic,reverse_reverse,1.1097180843353271,-5.901018241420388,0.0,0.033911943435668945,0.00017118453979492188
tensorflow,ResNet,10,64,4,tanh,float64,biharmonic,reverse_forward,1.0302672386169434,-5.901018241420388,0.0,0.033911943435668945,0.00017118453979492188
tensorflow,ResNet,10,64,4,tanh,float64,biharmonic,forward_forward,1.197091817855835,-5.901018241420388,0.0,0.033911943435668945,0.00017118453979492188
tensorflow,ResNet,10,64,4,tanh,float64,biharmonic,forward_reverse,1.2019391059875488,-5.901018241420388,0.0,0.033911943435668945,0.00017118453979492188
tensorflow,ResNet,10,64,4,relu,float32,laplacian,reverse_reverse,0.06219291687011719,0.0,0.0,0.04032397270202637,0.0004639625549316406
tensorflow,ResNet,10,64,4,relu,float32,laplacian,reverse_forward,0.057730913162231445,0.0,0.0,0.04032397270202637,0.0004639625549316406
tensorflow,ResNet,10,64,4,relu,float32,laplacian,forward_forward,0.1440260410308838,0.0,0.0,0.04032397270202637,0.0004639625549316406
tensorflow,ResNet,10,64,4,relu,float32,laplacian,forward_reverse,0.14322376251220703,0.0,0.0,0.04032397270202637,0.0004639625549316406
tensorflow,ResNet,10,64,4,relu,float32,biharmonic,reverse_reverse,0.22154521942138672,0.0,0.0,0.033830881118774414,0.00016617774963378906
tensorflow,ResNet,10,64,4,relu,float32,biharmonic,reverse_forward,0.21659588813781738,0.0,0.0,0.033830881118774414,0.00016617774963378906
tensorflow,ResNet,10,64,4,relu,float32,biharmonic,forward_forward,0.30609989166259766,0.0,0.0,0.033830881118774414,0.00016617774963378906
tensorflow,ResNet,10,64,4,relu,float32,biharmonic,forward_reverse,0.3050220012664795,0.0,0.0,0.033830881118774414,0.00016617774963378906
tensorflow,ResNet,10,64,4,relu,float64,laplacian,reverse_reverse,0.0639638900756836,0.0,0.0,0.04048895835876465,0.00045180320739746094
tensorflow,ResNet,10,64,4,relu,float64,laplacian,reverse_forward,0.059216976165771484,0.0,0.0,0.04048895835876465,0.00045180320739746094
tensorflow,ResNet,10,64,4,relu,float64,laplacian,forward_forward,0.14774703979492188,0.0,0.0,0.04048895835876465,0.00045180320739746094
tensorflow,ResNet,10,64,4,relu,float64,laplacian,forward_reverse,0.14662504196166992,0.0,0.0,0.04048895835876465,0.00045180320739746094
tensorflow,ResNet,10,64,4,relu,float64,biharmonic,reverse_reverse,0.22646403312683105,0.0,0.0,0.033566951751708984,0.00021409988403320312
tensorflow,ResNet,10,64,4,relu,float64,biharmonic,reverse_forward,0.22176885604858398,0.0,0.0,0.033566951751708984,0.00021409988403320312
tensorflow,ResNet,10,64,4,relu,float64,biharmonic,forward_forward,0.315112829208374,0.0,0.0,0.033566951751708984,0.00021409988403320312
tensorflow,ResNet,10,64,4,relu,float64,biharmonic,forward_reverse,0.31525397300720215,0.0,0.0,0.033566951751708984,0.00021409988403320312
tensorflow,ResNet,10,64,4,tanh,float32,laplacian,reverse_reverse,0.06485509872436523,2.2567052841186523,0.0,0.040306806564331055,0.0004639625549316406
tensorflow,ResNet,10,64,4,tanh,float32,laplacian,reverse_forward,0.060899972915649414,2.2567052841186523,0.0,0.040306806564331055,0.0004639625549316406
tensorflow,ResNet,10,64,4,tanh,float32,laplacian,forward_forward,0.14944219589233398,2.2567052841186523,0.0,0.040306806564331055,0.0004639625549316406
tensorflow,ResNet,10,64,4,tanh,float32,laplacian,forward_reverse,0.14798474311828613,2.2567052841186523,0.0,0.040306806564331055,0.0004639625549316406
tensorflow,ResNet,10,64,4,tanh,float32,biharmonic,reverse_reverse,1.0969257354736328,-34.06398010253906,0.0,0.033495187759399414,0.0001652240753173828
tensorflow,ResNet,10,64,4,tanh,float32,biharmonic,reverse_forward,1.0952427387237549,-34.06398010253906,0.0,0.033495187759399414,0.0001652240753173828
tensorflow,ResNet,10,64,4,tanh,float32,biharmonic,forward_forward,1.1907477378845215,-34.06398010253906,0.0,0.033495187759399414,0.0001652240753173828
tensorflow,ResNet,10,64,4,tanh,float32,biharmonic,forward_reverse,1.1108050346374512,-34.06398010253906,0.0,0.033495187759399414,0.0001652240753173828
tensorflow,ResNet,10,64,4,tanh,float64,laplacian,reverse_reverse,0.06767582893371582,-0.7036843094974756,0.0,0.04088306427001953,0.0004858970642089844
tensorflow,ResNet,10,64,4,tanh,float64,laplacian,reverse_forward,0.06279301643371582,-0.7036843094974756,0.0,0.04088306427001953,0.0004858970642089844
tensorflow,ResNet,10,64,4,tanh,float64,laplacian,forward_forward,0.15336203575134277,-0.7036843094974756,0.0,0.04088306427001953,0.0004858970642089844
tensorflow,ResNet,10,64,4,tanh,float64,laplacian,forward_reverse,0.1534440517425537,-0.7036843094974756,0.0,0.04088306427001953,0.0004858970642089844
tensorflow,ResNet,10,64,4,tanh,float64,biharmonic,reverse_reverse,1.1092541217803955,-35.637057987973094,0.0,0.0337831974029541,0.00017309188842773438
tensorflow,ResNet,10,64,4,tanh,float64,biharmonic,reverse_forward,1.0257461071014404,-35.637057987973094,0.0,0.0337831974029541,0.00017309188842773438
tensorflow,ResNet,10,64,4,tanh,float64,biharmonic,forward_forward,1.195885181427002,-35.637057987973094,0.0,0.0337831974029541,0.00017309188842773438
tensorflow,ResNet,10,64,4,tanh,float64,biharmonic,forward_reverse,1.1998000144958496,-35.637057987973094,0.0,0.0337831974029541,0.00017309188842773438
tensorflow,ResNet,10,64,4,relu,float32,laplacian,reverse_reverse,0.061463117599487305,0.0,0.0,0.03984189033508301,0.0004680156707763672
tensorflow,ResNet,10,64,4,relu,float32,laplacian,reverse_forward,0.057929039001464844,0.0,0.0,0.03984189033508301,0.0004680156707763672
tensorflow,ResNet,10,64,4,relu,float32,laplacian,forward_forward,0.14489173889160156,0.0,0.0,0.03984189033508301,0.0004680156707763672
tensorflow,ResNet,10,64,4,relu,float32,laplacian,forward_reverse,0.1436300277709961,0.0,0.0,0.03984189033508301,0.0004680156707763672
tensorflow,ResNet,10,64,4,relu,float32,biharmonic,reverse_reverse,0.22365212440490723,0.0,0.0,0.033782005310058594,0.00016617774963378906
tensorflow,ResNet,10,64,4,relu,float32,biharmonic,reverse_forward,0.21778392791748047,0.0,0.0,0.033782005310058594,0.00016617774963378906
